wall_time,fusion_id,trigger_source,trigger_stamp,camera_found,lidar_found,gps_found,gps_interpolated,imu_found,depth_found,odom_found,camera_delta_ms,lidar_delta_ms,imu_delta_ms,depth_delta_ms,odom_delta_ms,gps_delta_ms,fusion_latency_ms
1786564047166,568,camera,1775763060.279706001,1,0,1,1,1,1,1,0.0000,-1.0000,3.8429,0.0000,0.0000,0.0000,0.1996
1786564047167,569,camera,1775763060.646212101,1,0,1,1,1,0,1,0.0000,-1.0000,2.2961,-1.0000,0.0000,0.0000,0.1829
1786564048196,570,lidar,18339.813816560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2409
1786564049662,571,lidar,18341.813801560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2507
1786564050158,572,camera,1775763061.313297033,1,0,1,1,1,0,1,0.0000,-1.0000,4.4511,-1.0000,0.0000,0.0000,0.3524
1786564050159,573,camera,1775763061.446450949,1,0,1,1,1,0,1,0.0000,-1.0000,1.9529,-1.0000,0.0000,0.0000,0.2979
1786564050160,574,camera,1775763061.712950945,1,0,1,1,1,0,1,0.0000,-1.0000,9.8829,-1.0000,0.0000,0.0000,0.2400
1786564050161,575,camera,1775763062.079833031,1,0,1,1,1,0,1,0.0000,-1.0000,1.5849,-1.0000,0.0000,0.0000,0.2123
1786564050162,576,camera,1775763062.446485043,1,0,1,1,1,0,1,0.0000,-1.0000,0.6619,-1.0000,0.0000,0.0000,0.1851
1786564050163,577,camera,1775763062.846580982,1,0,1,1,1,0,1,0.0000,-1.0000,2.7629,-1.0000,0.0000,0.0000,0.1846
1786564050164,578,camera,1775763063.180601120,1,0,1,1,1,0,1,0.0000,-1.0000,2.1629,-1.0000,0.0000,0.0000,0.1833
1786564050165,579,camera,1775763063.846460104,1,0,1,0,1,0,1,0.0000,-1.0000,1.2181,-1.0000,0.0000,325.9794,0.1764
1786564051395,580,lidar,18342.813807560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2056
1786564051647,581,lidar,18343.813801560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2265
1786564053164,582,camera,1775763064.213346004,1,0,1,1,1,0,1,0.0000,-1.0000,0.6279,-1.0000,0.0000,0.0000,0.4969
1786564053165,583,camera,1775763065.579957008,1,0,1,1,1,0,1,0.0000,-1.0000,2.0314,-1.0000,0.0000,0.0000,0.3021
1786564054787,584,lidar,18346.813808560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2123
1786564055848,585,lidar,18347.813800560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2500
1786564056164,586,camera,1775763067.880089998,1,0,1,1,1,1,1,0.0000,-1.0000,2.6544,0.0000,0.0000,0.0000,0.2924
1786564058172,587,lidar,18349.813803560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2248
1786564059180,588,camera,1775763070.447139025,1,0,1,1,1,1,1,0.0000,-1.0000,0.7841,0.0000,0.0000,0.0000,0.3814
1786564059182,589,camera,1775763071.213835955,1,0,1,1,1,0,1,0.0000,-1.0000,1.0979,-1.0000,0.0000,0.0000,0.2949
1786564059189,590,camera,1775763072.280470133,1,0,1,1,1,1,1,0.0000,-1.0000,4.0819,0.0000,0.0000,0.0000,0.3186
1786564059851,591,lidar,18351.813800560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2203
1786564062164,592,camera,1775763075.514286995,1,0,1,1,1,0,1,0.0000,-1.0000,3.8964,-1.0000,0.0000,0.0000,0.3190
1786564065173,593,camera,1775763076.315310001,1,0,1,1,1,0,1,0.0000,-1.0000,2.9481,-1.0000,0.0000,0.0000,0.4964
1786564065175,594,camera,1775763076.680969000,1,0,1,1,1,0,1,0.0000,-1.0000,4.5016,-1.0000,0.0000,0.0000,0.3946
1786564065176,595,camera,1775763076.980965137,1,0,1,1,1,0,1,0.0000,-1.0000,0.8081,-1.0000,0.0000,0.0000,0.2748
1786564065488,596,camera,1775763079.447849035,1,0,1,0,1,0,1,0.0000,-1.0000,4.4859,-1.0000,0.0000,943.9037,0.3305
1786564065566,597,lidar,18357.813805560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1575
1786564065904,598,camera,1775763079.847846031,1,0,1,0,1,0,1,0.0000,-1.0000,3.2496,-1.0000,0.0000,1343.9007,0.3649
1786564066360,599,camera,1775763080.317624092,1,0,1,0,1,0,1,0.0000,-1.0000,1.9841,-1.0000,0.0000,1813.6787,0.4288
1786564066595,600,lidar,18358.813801560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2543
1786564067581,601,lidar,18359.813804560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2479
1786564068163,602,camera,1775763080.714465141,1,0,1,1,1,0,1,0.0000,-1.0000,4.8519,-1.0000,0.0000,0.0000,0.4771
1786564068165,603,camera,1775763081.447833061,1,0,1,1,1,0,1,0.0000,-1.0000,0.8899,-1.0000,0.0000,0.0000,0.2870
1786564068166,604,camera,1775763081.814713001,1,0,1,1,1,0,1,0.0000,-1.0000,2.7299,-1.0000,0.0000,0.0000,0.2368
1786564068249,605,camera,1775763082.217135191,1,0,1,1,1,0,1,0.0000,-1.0000,0.4481,-1.0000,0.0000,0.0000,0.3898
1786564068584,606,lidar,18360.813818560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2232
1786564068629,607,camera,1775763082.582034111,1,0,1,1,1,0,1,0.0000,-1.0000,4.4809,-1.0000,0.0000,0.0000,0.4875
1786564069354,608,camera,1775763083.314856052,1,0,1,1,1,0,0,0.0000,-1.0000,4.6879,-1.0000,-1.0000,0.0000,0.4036
1786564069586,609,lidar,18361.813799560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2425
1786564071253,610,camera,1775763085.214982033,1,0,1,0,1,0,0,0.0000,-1.0000,3.2386,-1.0000,-1.0000,1742.4289,0.4854
1786564071594,611,lidar,18363.813803560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2344
1786564073577,612,lidar,18365.813791560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2388
1786564074162,613,camera,1775763085.518844128,1,0,1,1,1,0,1,0.0000,-1.0000,4.3209,-1.0000,0.0000,0.0000,0.3146
1786564074163,614,camera,1775763085.882632017,1,0,1,1,1,0,1,0.0000,-1.0000,0.8964,-1.0000,0.0000,0.0000,0.2349
1786564074164,615,camera,1775763086.781722069,1,0,1,1,1,0,1,0.0000,-1.0000,6.0139,-1.0000,0.0000,0.0000,0.1345
1786564074165,616,camera,1775763087.148514032,1,0,1,1,1,0,1,0.0000,-1.0000,8.1259,-1.0000,0.0000,0.0000,0.1094
1786564074166,617,camera,1775763087.515095949,1,0,1,1,1,0,1,0.0000,-1.0000,2.6346,-1.0000,0.0000,0.0000,0.1187
1786564074166,618,camera,1775763087.881848097,1,0,1,1,1,0,1,0.0000,-1.0000,1.9699,-1.0000,0.0000,0.0000,0.0845
1786564074309,619,camera,1775763088.248471022,1,0,1,1,1,0,1,0.0000,-1.0000,1.1521,-1.0000,0.0000,0.0000,0.4329
1786564074584,620,lidar,18366.813804560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1906
1786564074985,621,camera,1775763088.949204922,1,0,1,0,1,0,1,0.0000,-1.0000,0.6119,-1.0000,0.0000,480.5110,0.4361
1786564075357,622,camera,1775763089.315221071,1,0,1,0,1,0,1,0.0000,-1.0000,1.9479,-1.0000,0.0000,846.5270,0.4559
1786564075573,623,lidar,18367.813813560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2018
1786564075690,624,camera,1775763089.648530245,1,0,1,0,1,0,1,0.0000,-1.0000,1.5656,-1.0000,0.0000,1179.8360,0.4309
1786564076454,625,camera,1775763090.415218830,1,0,1,0,1,0,1,0.0000,-1.0000,2.2241,-1.0000,0.0000,1946.5250,0.4842
1786564076563,626,lidar,18368.813865680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2306
1786564076820,627,camera,1775763090.782100916,1,0,1,0,1,0,0,0.0000,-1.0000,2.5546,-1.0000,-1.0000,2313.4070,0.3917
1786564077188,628,camera,1775763091.148597956,1,0,1,0,1,0,1,0.0000,-1.0000,4.3199,-1.0000,0.0000,2679.9040,0.2669
1786564077637,629,camera,1775763091.582204819,1,0,1,0,1,0,1,0.0000,-1.0000,4.4419,-1.0000,0.0000,3113.5110,0.4628
1786564077958,630,camera,1775763091.915451050,1,0,1,1,1,0,1,0.0000,-1.0000,0.5329,-1.0000,0.0000,0.0000,0.3971
1786564078257,631,camera,1775763092.215463161,1,0,1,1,1,0,1,0.0000,-1.0000,3.9499,-1.0000,0.0000,0.0000,0.4268
1786564078550,632,lidar,18370.813863680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2107
1786564080161,633,camera,1775763092.615464926,1,0,1,1,1,0,1,0.0000,-1.0000,4.1831,-1.0000,0.0000,0.0000,0.3180
1786564080163,634,camera,1775763092.948731184,1,0,1,1,1,0,1,0.0000,-1.0000,0.4671,-1.0000,0.0000,0.0000,0.3469
1786564080164,635,camera,1775763093.448974133,1,0,1,1,1,0,1,0.0000,-1.0000,0.3809,-1.0000,0.0000,0.0000,0.1422
1786564080164,636,camera,1775763093.849225044,1,0,1,1,1,0,1,0.0000,-1.0000,0.1019,-1.0000,0.0000,0.0000,0.0965
1786564080224,637,camera,1775763094.182350159,1,0,1,1,1,0,1,0.0000,-1.0000,3.9281,-1.0000,0.0000,0.0000,0.3664
1786564080556,638,camera,1775763094.515719175,1,0,1,0,1,0,1,0.0000,-1.0000,0.0991,-1.0000,0.0000,208.7062,0.3084
1786564081564,639,lidar,18373.813853680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2464
1786564083197,640,camera,1775763097.049244881,1,0,1,1,1,0,1,0.0000,-1.0000,0.9269,-1.0000,0.0000,0.0000,0.3514
1786564083550,641,lidar,18375.813841680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2230
1786564083924,642,camera,1775763097.882599115,1,0,1,1,1,0,1,0.0000,-1.0000,4.0241,-1.0000,0.0000,0.0000,0.4154
1786564084234,643,camera,1775763098.182826042,1,0,1,1,1,0,1,0.0000,-1.0000,2.9271,-1.0000,0.0000,0.0000,0.5116
1786564086175,644,camera,1775763098.549350262,1,0,1,0,1,0,1,0.0000,-1.0000,1.0919,-1.0000,0.0000,55.6749,0.3285
1786564086176,645,camera,1775763098.882738829,1,0,1,0,1,0,1,0.0000,-1.0000,2.6741,-1.0000,0.0000,389.0639,0.2106
1786564086177,646,camera,1775763099.049340963,1,0,1,0,1,0,1,0.0000,-1.0000,0.8471,-1.0000,0.0000,555.6659,0.1961
1786564086289,647,camera,1775763100.249099016,1,0,1,0,1,0,1,0.0000,-1.0000,4.9259,-1.0000,0.0000,1755.4239,0.4383
1786564086653,648,camera,1775763100.616006136,1,0,1,0,1,0,1,0.0000,-1.0000,4.2579,-1.0000,0.0000,2122.3309,0.3075
1786564087386,649,camera,1775763101.349500895,1,0,1,1,1,0,1,0.0000,-1.0000,4.8246,-1.0000,0.0000,0.0000,0.3467
1786564087734,650,camera,1775763101.682723999,1,0,1,1,1,0,1,0.0000,-1.0000,3.3591,-1.0000,0.0000,0.0000,0.4321
1786564088552,651,lidar,18380.813855680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2052
1786564089186,652,camera,1775763102.049477100,1,0,1,1,1,0,1,0.0000,-1.0000,6.3511,-1.0000,0.0000,0.0000,0.5129
1786564089203,653,camera,1775763102.749603987,1,0,1,1,1,0,1,0.0000,-1.0000,4.9359,-1.0000,0.0000,0.0000,0.4001
1786564090555,654,lidar,18382.813854680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1800
1786564091541,655,lidar,18383.813880680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2023
1786564091833,656,camera,1775763103.149596214,1,0,1,1,1,1,1,0.0000,-1.0000,2.2604,0.0000,0.0000,0.0000,0.4902
1786564091835,657,camera,1775763104.049729109,1,0,1,0,1,1,1,0.0000,-1.0000,1.7091,0.0000,0.0000,566.2370,0.3442
1786564091837,658,camera,1775763104.749852180,1,0,1,0,1,1,1,0.0000,-1.0000,3.0886,0.0000,0.0000,1266.3600,0.4476
1786564091838,659,camera,1775763105.116353989,1,0,1,0,1,1,1,0.0000,-1.0000,3.7991,0.0000,0.0000,1632.8620,0.1781
1786564091840,660,camera,1775763105.449779987,1,0,1,0,1,1,1,0.0000,-1.0000,0.4019,0.0000,0.0000,1966.2880,0.1923
1786564092558,661,lidar,18384.813867680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2356
1786564094574,662,lidar,18386.813861680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2359
1786564095204,663,camera,1775763107.316604137,1,0,1,1,1,0,1,0.0000,-1.0000,1.7591,-1.0000,0.0000,0.0000,0.3506
1786564095205,664,camera,1775763108.349705935,1,0,1,1,1,0,1,0.0000,-1.0000,4.4496,-1.0000,0.0000,0.0000,0.2111
1786564095566,665,lidar,18387.813861680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2678
1786564096574,666,lidar,18388.813850680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2222
1786564097586,667,lidar,18389.813857680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2215
1786564098201,668,camera,1775763109.516865969,1,0,1,1,1,1,1,0.0000,-1.0000,5.3579,0.0000,0.0000,0.0000,0.5073
1786564098203,669,camera,1775763109.951488018,1,0,1,1,1,0,1,0.0000,-1.0000,1.8574,-1.0000,0.0000,0.0000,0.3484
1786564098204,670,camera,1775763110.316854954,1,0,1,1,1,0,1,0.0000,-1.0000,5.0531,-1.0000,0.0000,0.0000,0.3125
1786564098206,671,camera,1775763110.683607101,1,0,1,1,1,1,1,0.0000,-1.0000,2.0839,0.0000,0.0000,0.0000,0.2326
1786564098207,672,camera,1775763111.050241947,1,0,1,1,1,0,1,0.0000,-1.0000,4.0389,-1.0000,0.0000,0.0000,0.2070
1786564098223,673,camera,1775763112.183603048,1,0,1,1,1,0,1,0.0000,-1.0000,2.8399,-1.0000,0.0000,0.0000,0.2955
1786564098572,674,camera,1775763112.517510176,1,0,1,1,1,0,1,0.0000,-1.0000,2.4569,-1.0000,0.0000,0.0000,0.2777
1786564098589,675,lidar,18390.813866680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2243
1786564098893,676,camera,1775763112.850354910,1,0,1,1,1,0,1,0.0000,-1.0000,3.5444,-1.0000,0.0000,0.0000,0.6945
1786564101210,677,camera,1775763113.184093952,1,0,1,1,1,0,1,0.0000,-1.0000,0.4609,-1.0000,0.0000,0.0000,0.2688
1786564101556,678,lidar,18393.813854680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2623
1786564102401,679,camera,1775763115.983880043,1,0,1,1,1,0,1,0.0000,-1.0000,4.3669,-1.0000,0.0000,0.0000,0.2674
1786564102555,680,lidar,18394.813848680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2228
1786564102652,681,camera,1775763116.617227077,1,0,1,1,1,0,1,0.0000,-1.0000,4.5889,-1.0000,0.0000,0.0000,0.4068
1786564103008,682,camera,1775763116.953463078,1,0,1,1,1,0,1,0.0000,-1.0000,3.5951,-1.0000,0.0000,0.0000,0.4130
1786564103549,683,lidar,18395.813849680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2271
1786564104201,684,camera,1775763117.350622892,1,0,1,1,1,0,1,0.0000,-1.0000,3.5599,-1.0000,0.0000,0.0000,0.4217
1786564104203,685,camera,1775763117.683986902,1,0,1,1,1,0,1,0.0000,-1.0000,2.4311,-1.0000,0.0000,0.0000,0.2931
1786564104566,686,lidar,18396.813860680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2658
1786564106708,687,camera,1775763118.484236956,1,0,1,1,1,1,1,0.0000,-1.0000,2.0736,0.0000,0.0000,0.0000,0.3523
1786564106709,688,camera,1775763119.217857122,1,0,1,0,1,1,1,0.0000,-1.0000,2.9064,0.0000,0.0000,572.2655,0.2459
1786564106710,689,camera,1775763119.584113121,1,0,1,0,1,1,1,0.0000,-1.0000,0.2176,0.0000,0.0000,938.5215,0.2163
1786564107062,690,camera,1775763121.017726898,1,0,1,1,1,0,1,0.0000,-1.0000,1.4164,-1.0000,0.0000,0.0000,0.4431
1786564107396,691,camera,1775763121.351103067,1,0,1,1,1,0,1,0.0000,-1.0000,1.6976,-1.0000,0.0000,0.0000,0.4900
1786564110203,692,camera,1775763121.684487104,1,0,1,1,1,0,1,0.0000,-1.0000,2.3614,-1.0000,0.0000,0.0000,0.2932
1786564110206,693,camera,1775763122.051150084,1,0,1,1,1,0,1,0.0000,-1.0000,3.9844,-1.0000,0.0000,0.0000,0.2698
1786564110207,694,camera,1775763122.717740059,1,0,1,1,1,0,1,0.0000,-1.0000,3.7356,-1.0000,0.0000,0.0000,0.2550
1786564110278,695,lidar,18401.813859680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1507
1786564110357,696,camera,1775763124.317866087,1,0,1,0,1,0,1,0.0000,-1.0000,3.1946,-1.0000,0.0000,846.5242,0.4719
1786564110695,697,camera,1775763124.651374102,1,0,1,0,1,0,1,0.0000,-1.0000,1.7716,-1.0000,0.0000,1180.0322,0.4029
1786564111018,698,camera,1775763124.984743834,1,0,1,0,1,0,1,0.0000,-1.0000,4.7259,-1.0000,0.0000,1513.4022,0.3563
1786564111637,699,lidar,18402.813856680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2450
1786564111667,700,camera,1775763125.618115187,1,0,1,0,1,0,1,0.0000,-1.0000,2.6256,-1.0000,0.0000,2146.7732,0.4331
1786564111958,701,camera,1775763125.918113947,1,0,1,1,1,0,1,0.0000,-1.0000,1.0709,-1.0000,0.0000,0.0000,0.4600
1786564112319,702,camera,1775763126.284860134,1,0,1,1,1,0,1,0.0000,-1.0000,3.1369,-1.0000,0.0000,0.0000,0.4414
1786564113204,703,camera,1775763126.984882832,1,0,1,1,1,0,1,0.0000,-1.0000,3.4076,-1.0000,0.0000,0.0000,0.4917
1786564113395,704,camera,1775763127.351798058,1,0,1,1,1,0,1,0.0000,-1.0000,1.3599,-1.0000,0.0000,0.0000,0.4452
1786564113615,705,lidar,18405.813854680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1981
1786564114054,706,camera,1775763128.018114090,1,0,1,1,1,0,1,0.0000,-1.0000,0.9041,-1.0000,0.0000,0.0000,0.4545
1786564114885,707,lidar,18406.813864680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2108
1786564115891,708,camera,1775763128.351958036,1,0,1,1,1,1,1,0.0000,-1.0000,1.1824,0.0000,0.0000,0.0000,0.5068
1786564116095,709,lidar,18407.813855680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2490
1786564116286,710,camera,1775763130.221212149,1,0,1,0,1,0,1,0.0000,-1.0000,3.9839,-1.0000,0.0000,1750.8560,0.4913
1786564116620,711,camera,1775763130.584993124,1,0,1,0,1,0,1,0.0000,-1.0000,4.5126,-1.0000,0.0000,2114.6370,0.4111
1786564117409,712,lidar,18408.813858680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2746
1786564117611,713,lidar,18409.813852680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2749
1786564119192,714,lidar,18410.813849680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2665
1786564119204,715,camera,1775763131.518499136,1,0,1,1,1,0,1,0.0000,-1.0000,0.4341,-1.0000,0.0000,0.0000,0.4550
1786564119206,716,camera,1775763132.252172947,1,0,1,1,1,0,1,0.0000,-1.0000,3.8799,-1.0000,0.0000,0.0000,0.2750
1786564119207,717,camera,1775763133.051874161,1,0,1,1,1,0,1,0.0000,-1.0000,3.3109,-1.0000,0.0000,0.0000,0.2163
1786564122034,718,lidar,18413.813852680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2310
1786564122202,719,camera,1775763133.818770170,1,0,1,0,1,1,1,0.0000,-1.0000,0.3269,0.0000,0.0000,343.0446,0.5078
1786564122204,720,camera,1775763134.185363054,1,0,1,0,1,0,1,0.0000,-1.0000,0.2926,-1.0000,0.0000,709.6376,0.3514
1786564122205,721,camera,1775763134.918866158,1,0,1,0,1,1,1,0.0000,-1.0000,3.8504,0.0000,0.0000,1443.1406,0.1927
1786564122206,722,camera,1775763135.252113104,1,0,1,0,1,0,1,0.0000,-1.0000,0.0401,-1.0000,0.0000,1776.3876,0.2450
1786564122207,723,camera,1775763135.652232885,1,0,1,0,1,0,1,0.0000,-1.0000,2.9851,-1.0000,0.0000,2176.5076,0.1573
1786564122870,724,camera,1775763136.818992138,1,0,1,1,1,0,1,0.0000,-1.0000,4.8611,-1.0000,0.0000,0.0000,0.4835
1786564123191,725,lidar,18414.813844680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2507
1786564123257,726,camera,1775763137.218883991,1,0,1,1,1,0,1,0.0000,-1.0000,2.9641,-1.0000,0.0000,0.0000,0.4509
1786564123989,727,camera,1775763137.952210188,1,0,1,1,1,0,1,0.0000,-1.0000,2.8169,-1.0000,0.0000,0.0000,0.5096
1786564124172,728,lidar,18415.813858680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2658
1786564125023,729,lidar,18416.813856680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2206
1786564125201,730,camera,1775763138.285742998,1,0,1,1,1,0,1,0.0000,-1.0000,0.8051,-1.0000,0.0000,0.0000,0.4111
1786564125403,731,camera,1775763139.352552891,1,0,1,0,1,0,1,0.0000,-1.0000,2.7576,-1.0000,0.0000,537.9378,0.4474
1786564127557,732,camera,1775763140.519247055,1,0,1,1,1,0,1,0.0000,-1.0000,1.0136,-1.0000,0.0000,0.0000,0.3970
1786564127558,733,camera,1775763141.185992956,1,0,1,1,1,0,1,0.0000,-1.0000,4.7499,-1.0000,0.0000,0.0000,0.2546
1786564127659,734,lidar,18419.813862680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2652
1786564128203,735,camera,1775763141.854094028,1,0,1,1,1,0,1,0.0000,-1.0000,1.7384,-1.0000,0.0000,0.0000,0.4295
1786564128261,736,camera,1775763142.220496178,1,0,1,1,1,0,1,0.0000,-1.0000,4.1371,-1.0000,0.0000,0.0000,0.4613
1786564129023,737,lidar,18420.813849680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2157
1786564130293,738,lidar,18421.813862680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2514
1786564131072,739,camera,1775763143.252618074,1,0,1,1,1,0,1,0.0000,-1.0000,4.8549,-1.0000,0.0000,0.0000,0.4624
1786564131075,740,camera,1775763143.654839993,1,0,1,0,1,1,1,0.0000,-1.0000,1.8769,0.0000,0.0000,184.3032,0.6701
1786564131077,741,camera,1775763143.986114979,1,0,1,0,1,1,1,0.0000,-1.0000,3.9269,0.0000,0.0000,515.5782,0.3323
1786564131079,742,camera,1775763144.353214025,1,0,1,0,1,0,1,0.0000,-1.0000,1.2516,-1.0000,0.0000,882.6772,0.2724
1786564131080,743,camera,1775763145.019623280,1,0,1,0,1,0,1,0.0000,-1.0000,1.6424,-1.0000,0.0000,1549.0862,0.2132
1786564131426,744,camera,1775763145.386237860,1,0,1,0,1,0,1,0.0000,-1.0000,5.8674,-1.0000,0.0000,1915.7012,0.8103
1786564132137,745,camera,1775763146.086372137,1,0,1,1,1,0,0,0.0000,-1.0000,1.2636,-1.0000,-1.0000,0.0000,0.4457
1786564132227,746,lidar,18423.813844680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2278
1786564132497,747,camera,1775763146.452999830,1,0,1,1,1,0,1,0.0000,-1.0000,2.8594,-1.0000,0.0000,0.0000,0.4746
1786564132936,748,camera,1775763146.819779158,1,0,1,1,1,0,1,0.0000,-1.0000,3.0066,-1.0000,0.0000,0.0000,0.4596
1786564133258,749,camera,1775763147.219634295,1,0,1,1,1,0,1,0.0000,-1.0000,3.9234,-1.0000,0.0000,0.0000,0.4810
1786564133635,750,camera,1775763147.586502075,1,0,1,1,1,0,1,0.0000,-1.0000,0.6814,-1.0000,0.0000,0.0000,0.3650
1786564133767,751,lidar,18424.813853680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1997
1786564133890,752,lidar,18425.813860680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1959
1786564134658,753,camera,1775763148.619747162,1,0,1,0,1,0,0,0.0000,-1.0000,0.2061,-1.0000,-1.0000,143.1387,0.4506
1786564135032,754,camera,1775763148.986619234,1,0,1,0,1,0,1,0.0000,-1.0000,3.0791,-1.0000,0.0000,510.0107,0.4062
1786564135466,755,camera,1775763149.420010090,1,0,1,0,1,0,1,0.0000,-1.0000,4.8519,-1.0000,0.0000,943.4017,0.4362
1786564135631,756,lidar,18427.813849680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2124
1786564137007,757,lidar,18428.813857680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2601
1786564137061,758,camera,1775763151.019992113,1,0,1,1,1,0,1,0.0000,-1.0000,1.7614,-1.0000,0.0000,0.0000,0.1631
1786564137403,759,camera,1775763151.353249073,1,0,1,1,1,0,1,0.0000,-1.0000,3.2609,-1.0000,0.0000,0.0000,0.5164
1786564137772,760,camera,1775763151.720239162,1,0,1,1,1,0,1,0.0000,-1.0000,0.5059,-1.0000,0.0000,0.0000,0.4265
