wall_time,fusion_id,trigger_source,trigger_stamp,camera_found,lidar_found,gps_found,imu_found,depth_found,odom_found,vel_found,rgb_raw_camera_info_found,stereo_found,camera_delta_ms,lidar_delta_ms,imu_delta_ms,depth_delta_ms,odom_delta_ms,gps_delta_ms,vel_delta_ms,rgb_raw_camera_info_delta_ms,stereo_delta_ms,fusion_latency_ms
1788948263135,348,depth,1775762971.039288044,1,0,1,1,1,1,1,0,1,0.0000,-1.0000,4.6157,0.0000,0.0000,553.0748,515.4755,-1.0000,0.0000,0.4235
1788948263474,349,depth,1775762971.541223049,1,0,1,1,1,1,1,0,1,0.0000,-1.0000,1.5832,0.0000,0.0000,63.8534,47.2023,-1.0000,0.0000,0.3922
1788948264326,350,depth,1775762972.206159115,1,0,1,1,1,1,1,0,1,0.0000,-1.0000,4.9028,0.0000,0.0000,312.5087,330.6914,-1.0000,0.0000,0.4152
1788948264587,351,depth,1775762972.639528990,1,0,1,1,1,1,1,0,1,0.0000,-1.0000,10.2803,0.0000,0.0000,120.8613,102.6786,-1.0000,0.0000,0.4039
1788948265457,352,depth,1775762973.006162882,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.4282,0.0000,0.0000,509.7123,553.7718,0.0000,0.0000,0.4596
1788948265463,353,depth,1775762973.406289101,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,12.2253,0.0000,0.0000,109.5863,153.6458,0.0000,0.0000,0.3967
1788948266096,354,depth,1775762973.906321049,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.1048,0.0000,0.0000,390.4457,346.3862,0.0000,0.0000,0.3991
1788948266465,355,depth,1775762974.306443930,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.9072,0.0000,164.1650,181.5990,198.1310,0.0000,0.0000,0.3627
1788948266919,356,depth,1775762974.706295967,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.0502,0.0000,0.0000,218.2530,201.7210,0.0000,0.0000,0.3966
1788948267270,357,depth,1775762975.073044062,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.1928,0.0000,0.0000,397.3201,428.1343,0.0000,0.0000,0.3701
1788948268525,358,depth,1775762975.506435156,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.0988,0.0000,0.0000,962.1081,991.0164,0.0000,0.0000,0.5746
1788948268531,359,depth,1775762975.873168230,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.3268,0.0000,0.0000,595.3751,624.2834,0.0000,0.0000,0.4089
1788948268533,360,depth,1775762976.239789009,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.7672,0.0000,0.0000,228.7541,257.6624,0.0000,0.0000,0.4897
1788948268833,361,depth,1775762976.673015118,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.9562,0.0000,0.0000,204.4719,175.5636,0.0000,0.0000,0.4643
1788948269308,362,depth,1775762977.073169231,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.8672,0.0000,0.0000,392.3136,419.2883,0.0000,0.0000,0.4010
1788948269672,363,depth,1775762977.473172903,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.0268,0.0000,0.0000,7.6904,19.2843,0.0000,0.0000,0.4221
1788948270484,364,depth,1775762977.906538963,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,8.9328,0.0000,0.0000,562.8906,588.0916,0.0000,0.0000,0.4081
1788948270489,365,depth,1775762978.306662083,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.8558,0.0000,0.0000,162.7676,187.9686,0.0000,0.0000,0.4072
1788948270992,366,depth,1775762978.740039825,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.6438,0.0000,0.0000,270.6104,245.4094,0.0000,0.0000,0.4122
1788948271370,367,depth,1775762979.139930010,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.3988,0.0000,0.0000,324.0089,349.2731,0.0000,0.0000,0.3939
1788948271638,368,depth,1775762979.574235201,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.6463,0.0000,0.0000,110.2961,85.0319,0.0000,0.0000,0.4024
1788948272422,369,depth,1775762980.008033991,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.3878,0.0000,0.0000,460.5772,479.1407,0.0000,0.0000,0.3880
1788948272429,370,depth,1775762980.406804085,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.0422,0.0000,0.0000,61.8072,80.3707,0.0000,0.0000,0.3556
1788948272953,371,depth,1775762980.806788206,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.0157,0.0000,0.0000,338.1768,319.6133,0.0000,0.0000,0.4063
1788948273186,372,depth,1775762981.240047216,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.2933,0.0000,0.0000,226.1226,251.4975,0.0000,0.0000,0.4133
1788948273457,373,depth,1775762981.640042067,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.7583,0.0000,0.0000,173.8724,148.4975,0.0000,0.0000,0.4231
1788948274864,374,depth,1775762982.006799221,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.5947,0.0000,0.0000,461.0060,485.6335,0.0000,0.0000,0.4053
1788948274884,375,depth,1775762982.373561144,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.1973,0.0000,0.0000,94.2440,118.8715,0.0000,0.0000,0.4166
1788948274885,376,depth,1775762982.740299940,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.7087,0.0000,0.0000,272.4950,247.8675,0.0000,0.0000,0.3780
1788948275773,377,depth,1775762983.207046032,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.9377,0.0000,0.0000,265.7237,292.1821,0.0000,0.0000,0.3845
1788948275781,378,depth,1775762983.607046127,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.6023,0.0000,0.0000,134.2763,107.8179,0.0000,0.0000,0.3720
1788948276022,379,depth,1775762984.041810989,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,6.9523,0.0000,0.0000,422.8732,421.3728,0.0000,0.0000,0.4373
1788948276335,380,depth,1775762984.440685034,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.3087,0.0000,0.0000,23.9992,41.9470,0.0000,0.0000,0.5906
1788948277383,381,depth,1775762984.941111088,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.2573,0.0000,0.0000,520.8691,538.4858,0.0000,0.0000,0.4929
1788948277870,382,depth,1775762985.773915052,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.1163,0.0000,0.0000,311.9349,294.3182,0.0000,0.0000,0.4364
1788948278215,383,depth,1775762986.273926258,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,13.3373,0.0000,0.0000,196.8223,224.2268,0.0000,0.0000,0.4144
1788948278530,384,depth,1775762986.673970222,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.3587,0.0000,0.0000,203.2217,175.8172,0.0000,0.0000,0.3750
1788948278869,385,depth,1775762987.107174158,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.4303,0.0000,0.0000,354.0859,375.3533,0.0000,0.0000,0.4007
1788948280148,386,depth,1775762987.540565968,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.2677,0.0000,0.0000,1030.4581,1053.0384,0.0000,0.0000,0.4681
1788948280155,387,depth,1775762987.974052191,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.1967,0.0000,0.0000,596.9721,619.5524,0.0000,0.0000,0.4152
1788948280156,388,depth,1775762988.373914003,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.9347,0.0000,0.0000,197.1101,219.6904,0.0000,0.0000,0.3617
1788948280415,389,depth,1775762988.807987928,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.2593,0.0000,0.0000,236.9639,214.3836,0.0000,0.0000,0.4156
1788948281007,390,depth,1775762989.207302094,1,0,1,1,1,1,1,1,0,0.0000,-1.0000,4.0267,0.0000,0.0000,263.3608,309.2943,0.0000,-1.0000,0.6739
1788948281636,391,depth,1775762989.740679264,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.4647,0.0000,0.0000,270.0162,224.0827,0.0000,533.3770,0.4183
1788948281876,392,depth,1775762990.207437992,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,22.9607,0.0000,0.0000,254.5673,269.0628,0.0000,0.0000,0.4074
1788948282054,393,depth,1775762990.607545137,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.9813,0.0000,0.0000,145.5397,131.0442,0.0000,0.0000,0.3947
1788948282706,394,depth,1775762991.007676125,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.0877,0.0000,0.0000,545.6707,531.1752,0.0000,0.0000,0.4099
1788948283000,395,depth,1775762991.407685041,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.8513,0.0000,0.0000,63.6120,85.3306,0.0000,0.0000,0.3808
1788948283265,396,depth,1775762991.841043949,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.3797,0.0000,0.0000,369.7470,348.0284,0.0000,0.0000,0.4258
1788948283846,397,depth,1775762992.207708120,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.4607,0.0000,0.0000,284.2706,310.5368,0.0000,0.0000,0.4426
1788948284131,398,depth,1775762992.607802153,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.9692,0.0000,0.0000,115.8234,89.5572,0.0000,0.0000,0.4085
1788948284784,399,depth,1775762993.007431269,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.4752,0.0000,0.0000,457.2062,477.8873,0.0000,0.0000,0.4157
1788948285083,400,depth,1775762993.507738113,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.6032,0.0000,0.0000,43.1008,22.4197,0.0000,0.0000,0.4081
1788948285422,401,depth,1775762993.907795906,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.2127,0.0000,0.0000,443.1588,422.4777,0.0000,0.0000,0.4604
1788948285841,402,depth,1775762994.274549007,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.6722,0.0000,0.0000,194.1974,215.2710,0.0000,0.0000,0.4183
1788948286097,403,depth,1775762994.641047001,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,6.2758,0.0000,0.0000,172.3006,151.2270,0.0000,0.0000,0.4000
1788948286345,404,depth,1775762995.041297197,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.8583,0.0000,0.0000,572.5506,551.4770,0.0000,0.0000,0.3824
1788948287221,405,depth,1775762995.407795906,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.4527,0.0000,0.0000,55.7355,70.6529,0.0000,0.0000,0.4356
1788948288082,406,depth,1775762995.775358915,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.9628,0.0000,0.0000,692.5384,710.4601,0.0000,0.0000,0.4416
1788948288603,407,depth,1775762996.841614008,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.5678,0.0000,0.0000,373.7166,355.7949,0.0000,0.0000,0.3958
1788948288831,408,depth,1775762997.174807072,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.4708,0.0000,0.0000,292.8502,308.6713,0.0000,0.0000,0.3864
1788948289168,409,depth,1775762997.574674845,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.8612,0.0000,0.0000,107.0178,91.1967,0.0000,0.0000,0.4119
1788948289496,410,depth,1775762997.908205986,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.4448,0.0000,0.0000,440.5488,424.7277,0.0000,0.0000,0.4219
1788948289804,411,depth,1775762998.274798155,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.8243,0.0000,0.0000,189.8787,206.8732,0.0000,0.0000,0.4246
1788948290660,412,depth,1775762998.641443014,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.2568,0.0000,0.0000,176.7663,159.7718,0.0000,0.0000,0.4075
1788948291776,413,depth,1775762999.774806023,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.5923,0.0000,0.0000,299.1876,265.5167,0.0000,0.0000,0.4103
1788948292629,414,depth,1775763000.141690016,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.7963,0.0000,66.7510,327.0786,350.2157,0.0000,0.0000,0.4162
1788948292644,415,depth,1775763000.508174181,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.6003,0.0000,0.0000,39.4054,16.2683,0.0000,0.0000,0.4495
1788948292992,416,depth,1775763000.942139149,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.1278,0.0000,0.0000,473.3704,450.2333,0.0000,0.0000,0.3846
1788948293376,417,depth,1775763001.274927139,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.7042,0.0000,0.0000,202.8383,236.4145,0.0000,0.0000,0.4494
1788948293763,418,depth,1775763001.641803980,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.6678,0.0000,0.0000,164.0387,130.4625,0.0000,0.0000,0.4103
1788948294170,419,depth,1775763002.008305073,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,2.5938,0.0000,0.0000,530.5397,496.9635,0.0000,-1.0000,0.4200
1788948294463,420,depth,1775763002.341686010,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,1.1802,0.0000,0.0000,131.9584,154.2502,0.0000,-1.0000,0.6898
1788948294712,421,depth,1775763002.708172083,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,2.2692,0.0000,0.0000,234.5276,212.2358,0.0000,-1.0000,0.4106
1788948295117,422,depth,1775763003.142085075,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,4.3762,0.0000,0.0000,333.3359,353.6284,0.0000,-1.0000,0.4542
1788948295861,423,depth,1775763003.508432150,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.5342,0.0000,0.0000,33.0111,12.7186,0.0000,800.2600,0.4169
1788948296763,424,depth,1775763004.341814995,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.7862,0.0000,0.0000,132.4799,156.2270,0.0000,0.0000,0.5271
1788948297034,425,depth,1775763004.708683968,1,0,1,1,1,1,1,1,0,0.0000,-1.0000,3.6622,0.0000,0.0000,234.3891,210.6420,0.0000,-1.0000,0.4552
1788948298122,426,depth,1775763005.108685970,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,1.2698,0.0000,0.0000,1363.0699,1384.6844,0.0000,-1.0000,0.4430
1788948298124,427,depth,1775763005.442045927,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,2.1927,0.0000,0.0000,1029.7099,1051.3244,0.0000,-1.0000,0.3847
1788948298132,428,depth,1775763005.875307083,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,3.0758,0.0000,0.0000,596.4489,618.0634,0.0000,-1.0000,0.4800
1788948298268,429,depth,1775763006.242171049,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,2.7273,0.0000,0.0000,229.5849,251.1994,0.0000,-1.0000,0.4066
1788948298715,430,depth,1775763006.642279863,1,0,1,1,1,1,1,1,1,400.1090,-1.0000,0.1688,0.0000,0.0000,170.5241,148.9096,0.0000,400.1090,0.4282
1788948299118,431,depth,1775763007.042276144,1,0,1,1,1,1,1,1,0,0.0000,-1.0000,10.1002,0.0000,0.0000,570.5201,423.5726,0.0000,-1.0000,0.4632
1788948299373,432,depth,1775763007.508795023,1,0,1,1,1,1,1,1,0,0.0000,-1.0000,4.7187,0.0000,0.0000,41.6615,20.6596,0.0000,-1.0000,0.4308
1788948303554,433,depth,1775763008.275678873,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.2003,0.0000,0.0000,3198.4681,3224.3013,0.0000,0.0000,0.4687
1788948303577,434,depth,1775763008.642196894,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.6083,0.0000,0.0000,2831.9501,2857.7833,0.0000,0.0000,0.4909
1788948303585,435,depth,1775763009.042300224,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.8887,0.0000,0.0000,2431.8471,2457.6803,0.0000,0.0000,0.6906
1788948303586,436,depth,1775763009.408924103,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.8397,0.0000,0.0000,2065.2231,2091.0563,0.0000,0.0000,0.4679
1788948303601,437,depth,1775763009.842424154,1,0,1,1,1,1,1,1,1,401.8830,-1.0000,0.7547,0.0000,0.0000,1631.7231,1657.5563,0.0000,0.0000,0.4104
1788948303611,438,depth,1775763010.244307041,0,0,1,1,1,1,1,1,1,-1.0000,-1.0000,0.5983,0.0000,0.0000,1229.8401,1255.6733,0.0000,0.0000,0.4536
1788948303617,439,depth,1775763010.609183073,0,0,1,1,1,1,1,1,1,-1.0000,-1.0000,2.9693,0.0000,0.0000,864.9641,890.7973,0.0000,0.0000,0.4316
1788948303626,440,depth,1775763011.009062052,0,0,1,1,1,1,1,1,1,-1.0000,-1.0000,10.0342,0.0000,0.0000,465.0851,490.9183,0.0000,0.0000,0.7473
1788948303627,441,depth,1775763011.409180164,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,0.0788,0.0000,0.0000,64.9671,90.8003,0.0000,-1.0000,0.4369
1788948303957,442,depth,1775763011.809031248,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,0.2052,0.0000,0.0000,334.8839,309.0507,0.0000,-1.0000,0.4687
1788948304939,443,depth,1775763012.176082134,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,0.3667,0.0000,0.0000,304.8133,321.7212,0.0000,-1.0000,0.4533
1788948304956,444,depth,1775763012.542686939,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,1.5583,0.0000,0.0000,61.7917,44.8838,0.0000,-1.0000,0.4624
1788948305599,445,depth,1775763013.042940140,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.1562,0.0000,0.0000,423.7422,422.4071,0.0000,0.0000,0.4225
1788948305993,446,depth,1775763013.509190083,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.6463,0.0000,0.0000,42.5078,24.4178,0.0000,0.0000,0.4179
1788948306263,447,depth,1775763013.909436941,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.7742,0.0000,0.0000,442.7548,424.6648,0.0000,0.0000,0.4534
1788948306612,448,depth,1775763014.275937080,0,0,1,1,1,1,1,1,1,-1.0000,-1.0000,5.0192,0.0000,0.0000,198.6695,216.4915,0.0000,0.0000,0.4399
1788948306892,449,depth,1775763014.676178932,0,0,1,1,1,1,1,1,1,-1.0000,-1.0000,4.9122,0.0000,0.0000,201.5725,183.7505,0.0000,0.0000,0.4643
1788948307141,450,depth,1775763015.042800188,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,2.0938,0.0000,0.0000,568.1935,550.3715,0.0000,-1.0000,0.4383
1788948310706,451,depth,1775763015.509589911,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.3713,0.0000,0.0000,2955.3769,2977.3499,0.0000,0.0000,0.5768
1788948310720,452,depth,1775763015.909554243,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.2003,0.0000,0.0000,2555.4129,2577.3859,0.0000,0.0000,0.5029
1788948310726,453,depth,1775763016.409555912,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,3.7652,0.0000,0.0000,2055.4109,2077.3839,0.0000,-1.0000,0.4280
1788948310727,454,depth,1775763016.809566975,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,1.1758,0.0000,0.0000,1655.3999,1677.3729,0.0000,-1.0000,0.3836
1788948310736,455,depth,1775763017.176244974,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,57.6062,0.0000,0.0000,1288.7219,1310.6949,0.0000,-1.0000,0.3618
1788948310764,456,depth,1775763017.509567022,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,0.4442,0.0000,0.0000,955.3999,977.3729,0.0000,-1.0000,0.4060
1788948310781,457,depth,1775763017.909559965,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,4.0888,0.0000,0.0000,555.4069,577.3799,0.0000,-1.0000,0.4996
1788948310877,458,depth,1775763018.676453114,1,0,1,1,1,1,1,1,0,400.0160,-1.0000,2.8768,0.0000,0.0000,211.4861,189.5131,0.0000,-1.0000,0.4358
1788948311671,459,depth,1775763019.076314211,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.3272,0.0000,0.0000,391.1125,389.8276,0.0000,0.0000,0.4414
1788948312456,460,depth,1775763019.443181038,0,0,1,1,1,1,1,1,1,-1.0000,-1.0000,4.0348,0.0000,0.0000,24.2455,39.9349,0.0000,766.7280,0.4419
1788948312729,461,depth,1775763020.309998035,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,1.1882,0.0000,0.0000,155.8102,183.6823,0.0000,-1.0000,0.4152
1788948313212,462,depth,1775763021.043339968,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,4.9569,0.0000,0.0000,577.5318,549.6597,0.0000,-1.0000,0.4328
1788948313733,463,depth,1775763021.409809113,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,3.3841,0.0000,0.0000,55.1755,77.6430,0.0000,-1.0000,0.4375
1788948314028,464,depth,1775763021.843351126,1,0,1,1,1,1,1,1,0,433.5420,-1.0000,2.8996,0.0000,0.0000,378.3665,355.8990,0.0000,-1.0000,0.4392
1788948316489,465,depth,1775763022.212838173,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.9074,0.0000,0.0000,2259.9816,2284.1219,0.0000,0.0000,0.5282
1788948316492,466,depth,1775763022.743839025,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,26.7741,0.0000,0.0000,1728.9806,1753.1209,0.0000,0.0000,0.5942
1788948316562,467,depth,1775763023.143550873,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.6604,0.0000,0.0000,1329.2686,1353.4089,0.0000,0.0000,0.4606
1788948316580,468,depth,1775763023.577055931,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,1.4246,0.0000,0.0000,895.7636,919.9039,0.0000,-1.0000,0.7752
1788948316588,469,depth,1775763023.943566084,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,0.4054,0.0000,0.0000,529.2536,553.3939,0.0000,-1.0000,0.4454
1788948316595,470,depth,1775763024.310230970,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,2.1779,0.0000,0.0000,162.5886,186.7289,0.0000,-1.0000,0.4345
1788948316668,471,depth,1775763024.676935911,1,0,1,1,1,1,1,1,0,366.7050,-1.0000,3.7621,0.0000,0.0000,204.1164,179.9761,0.0000,-1.0000,0.7316
1788948317097,472,depth,1775763025.076828241,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.2049,0.0000,0.0000,408.2867,406.5170,0.0000,399.8920,0.4041
1788948317359,473,depth,1775763025.510258198,1,0,1,1,1,1,1,1,0,0.0000,-1.0000,1.9201,0.0000,0.0000,25.1433,1.0813,0.0000,-1.0000,0.4401
1788948317567,474,depth,1775763025.843696117,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,4.5029,0.0000,0.0000,358.5813,334.5193,0.0000,-1.0000,0.4451
1788948319325,475,depth,1775763026.177062035,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,4.3561,0.0000,0.0000,1292.1645,1314.2338,0.0000,-1.0000,0.4601
1788948319330,476,depth,1775763026.543710947,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,5.2821,0.0000,0.0000,925.5155,947.5848,0.0000,-1.0000,0.4537
1788948319339,477,depth,1775763026.877063274,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,6.1249,0.0000,0.0000,592.1635,614.2328,0.0000,-1.0000,0.4870
1788948319347,478,depth,1775763027.210452080,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,2.3589,0.0000,0.0000,258.7745,280.8438,0.0000,-1.0000,0.4364
1788948322758,479,depth,1775763027.547693014,1,0,1,1,1,1,1,1,1,337.2410,-1.0000,12.5924,0.0000,0.0000,3000.3595,3026.5792,0.0000,0.0000,0.5988
1788948322766,480,depth,1775763027.943813086,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.5526,0.0000,0.0000,2604.2395,2630.4592,0.0000,0.0000,0.6209
1788948322773,481,depth,1775763028.277072191,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.0139,0.0000,0.0000,2270.9805,2297.2002,0.0000,0.0000,0.8032
1788948322781,482,depth,1775763028.978824854,1,0,1,1,1,1,1,1,1,368.2580,-1.0000,4.8656,0.0000,0.0000,1569.2275,1595.4472,0.0000,0.0000,0.4610
1788948322796,483,depth,1775763029.310449123,0,0,1,1,1,1,1,1,1,-1.0000,-1.0000,2.5984,0.0000,0.0000,1237.6035,1263.8232,0.0000,699.8820,0.4702
1788948322804,484,depth,1775763029.610570908,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,3.8854,0.0000,0.0000,937.4815,963.7012,0.0000,-1.0000,0.4499
1788948322812,485,depth,1775763029.943944931,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,15.6319,0.0000,0.0000,604.1075,630.3272,0.0000,-1.0000,0.4437
1788948322813,486,depth,1775763030.277319193,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,3.0116,0.0000,0.0000,270.7335,296.9532,0.0000,-1.0000,0.5253
1788948325855,487,depth,1775763030.610688925,1,0,1,1,1,1,1,1,1,333.3700,-1.0000,1.1334,0.0000,0.0000,1888.0178,1908.2613,0.0000,0.0000,0.4751
1788948325863,488,depth,1775763031.011847973,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.3751,0.0000,0.0000,1486.8588,1507.1023,0.0000,0.0000,0.4420
1788948325870,489,depth,1775763031.310690165,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.3681,0.0000,0.0000,1188.0168,1208.2603,0.0000,0.0000,0.4419
1788948325882,490,depth,1775763031.610812902,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.9199,0.0000,165.7000,887.8938,908.1373,0.0000,0.0000,0.4522
1788948325890,491,depth,1775763031.878221035,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,4.9479,0.0000,0.0000,620.4858,640.7293,0.0000,-1.0000,0.4693
1788948325898,492,depth,1775763032.177441120,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,2.2646,0.0000,0.0000,321.2658,341.5093,0.0000,-1.0000,0.4321
1788948325905,493,depth,1775763032.510710955,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,4.3129,0.0000,0.0000,12.0042,8.2393,0.0000,-1.0000,0.4239
1788948325922,494,depth,1775763032.810819149,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,4.5441,0.0000,0.0000,312.1122,291.8687,0.0000,-1.0000,0.4417
1788948325923,495,depth,1775763033.111221075,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,0.4446,0.0000,168.3940,612.5142,592.2707,0.0000,-1.0000,0.3932
1788948325929,496,depth,1775763033.410565138,0,0,1,1,1,1,1,1,0,-1.0000,-1.0000,0.0644,0.0000,0.0000,911.8582,891.6147,0.0000,-1.0000,0.4495
1788948326382,497,depth,1775763033.742978096,1,0,1,1,1,1,1,1,0,332.4130,-1.0000,0.7199,0.0000,0.0000,1244.2712,1224.0277,0.0000,-1.0000,0.5325
1788948327059,498,depth,1775763034.111842155,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.6936,0.0000,0.0000,352.0477,173.5722,0.0000,0.0000,0.5068
1788948327561,499,depth,1775763034.444326162,0,0,1,1,1,1,1,1,1,-1.0000,-1.0000,2.1521,0.0000,0.0000,19.5637,33.8109,0.0000,0.0000,0.4726
1788948327817,500,depth,1775763034.777724266,0,0,1,1,1,1,1,1,1,-1.0000,-1.0000,3.3741,0.0000,0.0000,313.8343,299.5871,0.0000,0.0000,0.4439
